title,label,label_score
kabut asap sirna digempur hujan warga jambi lepas masker,clickbait,1
bebby fey rilis single berseteru atta halilintar terbukti pansos ,clickbait,1
hyuna cantik posting foto dandanan,clickbait,1
kocaknya reaksi donghae sengaja mobil dihiasi iklan mie instan siwon jakarta,clickbait,1
ciuman suzy bareng shin sung rok vagabond sukses bikin heboh,clickbait,1
hamil 9 yasmine wildblood pamer pemotretan kece serba putih ,clickbait,1
ratu elizabeth suka kate middleton meghan markle pakai benda umum,clickbait,1
maknae line bts cnschallenge versi lebay goyang ngebor jungkook bikin ngakak,clickbait,1
efek samping salmafina khairunnisa operasi sedot lemak bikin kaget,clickbait,1
 anya geraldine sampingan ternak lele bebek bikin salut alasannya,clickbait,1
pernikahan justin bieber hailey baldwin bikin kesal gara gara,clickbait,1
leony eks trio kwek kwek pamit instagram ungkit kebakaran hutan ,clickbait,1
wiranto bicarakan permasalahan papua temui eks menlu fiji,non-clickbait,0
ucapan lee kwang soo bikin song ji hyo berhenti nangis fanmeeting running man,clickbait,1
mark lucas debut grup bareng senior senior superm,clickbait,1
luna jualan kosmetik buka jasa les nyanyi main musik netizen,clickbait,1
jessica iskandar hamil duluan tulis caption foto bareng richard el barack,clickbait,1
sophia latjuba asyik joget bareng sang putri gading marten komentar,clickbait,1
leeteuk super junior pamer otot sixpack fans terpana,clickbait,1
lepas status duda glenn fredly ulang tahunnya new season,clickbait,1
blackpink dipuji model iklan profesional lakukan postingan instagram,clickbait,1
 vulgar ig respon vanessa angel disuruh daftar situs porno bikin geregetan,clickbait,1
putri sulung kondisi keuangan mulan jameela biayai 4 anaknya,clickbait,1
super junior tracklist album comeback time slip bawakan 10 lagu,clickbait,1
mk tolak uji materi ruu kpk waktu perbaikan 14 oktober 2019,non-clickbait,0
aksi energik pamela safitri pemotretan bikin miris,clickbait,1
gwyneth paltrow pamerkan foto sang putri wajah super cantik dipuji habis habisan ,clickbait,1
demo mahasiswa jokowi rusuh pemerintah mendengar,non-clickbait,0
warga as dukung penuh upaya pencopotan donald trump,non-clickbait,0
nuest rilis teaser unik jelang comeback penggemar sabar,clickbait,1
gi dle peringkat terbawah queendom reaksi jeon soyeon dipuji leader sempurna,clickbait,1
jun seventeen nama member,clickbait,1
gaya kece camila cabello tampil bra paris fashion week,clickbait,1
acha septriasa terima kasih suami singgung kepercayaan penuh didik anak,clickbait,1
umrah rosa meldianti pamer goyangan ely sugigi nasihat bijak,clickbait,1
dosen umy ikuti demo gejayan memanggil jilid 2 alasannya,clickbait,1
marcell darwin gombalan maut dibalas tendangan pacar,clickbait,1
rezky aditya janji kabari media beneran nikah citra kirana,clickbait,1
laudya cynthia bella cantik soleha diduga hamil bentuk perut bantah ramalan pisah cerai ,clickbait,1
rose blackpink kencan malam malam bareng teman terduga paris,clickbait,1
aksi gejayanmemanggil2 larangan rektorat kampus,non-clickbait,0
rezky aditya mantan nikahi citra kirana agnes monica asyik menjomblo,clickbait,1
disentil suci istri sunu umi pipik kalah pedas ,clickbait,1
film love for sale 2 luncurkan trailer perdana unik ,clickbait,1
tulisan tangan cha eunwoo sorotan tuai komentar kaget,clickbait,1
menristekdikti panggil 130 rektor mahasiswa demo,non-clickbait,0
dianggap laik terbang sriwijaya air berhenti mengudara,non-clickbait,0
film picu kontroversi alasan gong yoo jung yu mi setuju bintangi kim ji young born 1982,clickbait,1
hotman paris pamer video bertemu adik haji isam bahas jet pribadi syahrini teguran ,clickbait,1
nagita slavina dipuji kurus aslinya bertemu ngambek,clickbait,1
bem si gelar aksi jelang pelantikan dpr lakukan cegah penyusup,clickbait,1
vanessa angel semringah berenang bareng 5 pria aksi dicium pipi dipeluk sukses bikin miris,clickbait,1
mulan santun pakai baju bodo pelantikan dpr riasan wajah pipi memerah disorot,clickbait,1
bts rilis vlog liburan cuti fans ribut berdebat gara gara,clickbait,1
naomi zaskia isyaratkan move on baby shima gercep dekati sule ,clickbait,1
onadio leonardo cerita pengalaman papa muda sang putra tumbuh jantan bak gangster ,clickbait,1
dosen ipb menristekdikti usut tuntas keamanan,non-clickbait,0
agnes monica perbedaan sikap fans indonesia negeri,clickbait,1
kemenhub menteri bumn bereskan kisruh sriwijaya air,non-clickbait,0
chanyeol exo tuai kritikan pedas promosikan lagu zico,clickbait,1
adegan ciuman ji chang wook episode perdana melting me softly banjir respon syok,clickbait,1
ayu dewi lahirkan anak ketiga bentuk hidung sang putra sorotan,clickbait,1
status umi pipik sunu eks matta band bikin kepo jill gladys resmi menikah   topik pagi,clickbait,1
nayeon twice bikin pangling berambut pirang komentar yeri red velvet,clickbait,1
chen exo nyanyikan lagu cinta gaya retro mv comeback solo shall we ,clickbait,1
serial drama india ishqbaaaz pindah jam tayang bikin terkejut netizen,clickbait,1
brave entertainment umumkan debutkan boy grup tahun,non-clickbait,0
buntut kisruh citilink armada sriwijaya air tinggal 12 unit,non-clickbait,0
millendaru tampil cetar dandan ala thailand dipuji cantik laki banget,clickbait,1
polos roger danuarta kepergok cium bibir cut meyriska jalanan thailand,clickbait,1
bem si gelar aksi jelang pelantikan dpr ri tuntut 7,clickbait,1
kpi tegaskan tayangan kartun spongebob berbahaya anak anak dibanding sinetron,clickbait,1
perut berlemak dahyun twice perbincangan,clickbait,1
mendikbud 50 nyamar pelajar sma ikuti aksi demo dpr,clickbait,1
danur 3 sunyaruri capai 1 juta penonton 5 reaksi prilly latuconsina,clickbait,1
blackpink kenakan kostum keren gayo daejun terbaik ,clickbait,1
kritikan jerinx sid terima kolaborasi bareng via vallen syarat,clickbait,1
wulan guritno izin shaloom razade nikah muda ajukan syarat,clickbait,1
dilantik baju mulan jameela dpr gombrong sifat asli senayan terbongkar ,clickbait,1
nct dream gelar konser solo venue fans sm ent remehkan popularitas grup,clickbait,1
deddy corbuzier tanggapan konsep halu barbie kumalasari dicibir netizen,clickbait,1
deretan foto wajah tampan jin bts samping kejutkan netizen,clickbait,1
 muncul natalie sarah dipuji kian cantik bak boneka berhijab,clickbait,1
istri uya kuya nyinyir gara gara pakai tas berulang reaksi kalem ramai dibela,clickbait,1
chanyeol baekhyun suho exo mendadak peringatan keras fans ,clickbait,1
 riya maia estianty beber alasan rajin bagikan foto umrah bareng suami,clickbait,1
fahri hamzah dijatah uang pensiun rp 38 juta akui penghasilan istri,clickbait,1
sehat lezat 7 kuliner olahan aloe vera wajib banget coba ,clickbait,1
 capek diterpa bertubi tubi bebby fey ngaku mukanya keriput,clickbait,1
jimin video cnschallenge maknae line bts pemicunya,clickbait,1
cardi dituding sindir muslim gara gara pakai baju tertutup paris fashion week,clickbait,1
miley cyrus diduga sindir mantan gara gara posting foto bareng anjing,clickbait,1
klarifikasi mulan jameela kebohongan isu gagal paham program anggota dpr,clickbait,1
unggah foto reino barack kenangan bareng luna maya ,clickbait,1
demo mahasiswa ricuh bandung sebabkan 433 dievakuasi 38 dirujuk rs,non-clickbait,0
dituding incar harta mendiang suami ririn ekawati buka suara,clickbait,1
solbin ngenes laboum pengangguran yulhee istri minhwan disindir terkenal,clickbait,1
ji chang wook gampangan nafsu melting me softly netter ngakak,clickbait,1
donghae eunhyuk super junior reunian tiffany snsd backstage skf 2019 jakarta,clickbait,1
ucapkan sumpah jabatan dpr periode 2019 2024 dilantik,non-clickbait,0
agensi member x1 diselidiki gara gara dicurigai terlibat manipulasi voting produce 101,clickbait,1
fairuz bodo reaksi ngakak bongkar barbie kumalasari bohong sebar isu ceraikan galih ,clickbait,1
denny cagur disemprot mak mak artis sombong jedar dilecehkan foto bareng fans,clickbait,1
atta halilintar pamitan televisi gara gara skandal bebby fey ,clickbait,1
keluarga mahasiwa korban demo kendari tolak temui polisi tuntut penangkapan pelaku,non-clickbait,0
kerap keluhkan investasi jokowi terusan bandingkan indonesia vietnam,non-clickbait,0
video mukbang dj katty butterfly instagram sukses bikin fans exo heboh,clickbait,1
pimpinan termuda hillary jialyka tuai sorotan pelantikan,clickbait,1
penjelasan jyp entertainment rok nayeon twice robek nyanyi panggung,clickbait,1
warganet tuding polisi sebar hoaks demo siswa stm tanggapan polri,clickbait,1
jerinx sid beber kenal nora alexandra paut atta halilintar ,clickbait,1
gandhi fernando tanggapan cibiran netizen sindir hobi pamer barbie kumalasari,clickbait,1
dimabuk cinta lee sang yoon jang nara ciuman super hot teaser vip,clickbait,1
superm rilis teaser foto baekhyun cs jelang debut netizen ngomel baju taeyong,clickbait,1
bocoran detail pernikahan justin bieber hailey baldwin digelar privat,clickbait,1
istri opick salah santri firasat rumah alami kebakaran,clickbait,1
lakukan negosiasi garuda indonesia sriwijaya air dinilai investor,non-clickbait,0
perkiraan laba usaha yg mengenaskan blackpink dikasihani netizen,clickbait,1
ria ricis donatur beasiswa penghafal alquran batal dipuji gara gara lakukan,clickbait,1
putri beatrice didampingi ayahnya altar royal wedding ,clickbait,1
mendikbud pastikan sanksi pelajar demo,non-clickbait,0
anies baswedan 210 dilarikan rs pasca demo mahasiswa dpr,non-clickbait,0
vagabond tuai kritikan adegan hiburan seks netizen realitas,clickbait,1
nuest jakarta jelang super pop festival minhyun tampil santai masker sorotan,clickbait,1
vanessa angel gegerkan netter umbar foto berbikini peluk pria kolam renang,clickbait,1
kapolri copot kapolda sultra papua diduga alasannya,clickbait,1
cita citata tuai komentar curhat terima difitnah sombong penggemar,clickbait,1
doyan borong mebel 150 juta krisdayanti dpr pakai kursi murah abang bakso,clickbait,1
dicibir atta halilintar alasan mulia prank jumpa pers bebby fey,clickbait,1
jungkook bts samai rekor impresif mantan presiden as barack obama netizen sesalkan,clickbait,1
baekhyun exo bikin iri gara gara sifatnya,clickbait,1
miley cyrus diduga alami anorexia gara gara super kurus foto foto,clickbait,1
 biaya nikah diduga capai rp2 miliar jessica iskandar bocorkan konsep pesta ceria goyang flashmob,clickbait,1
ambulans difitnah bawa batu bensin pemprov dki tuntut pemulihan nama polisi,non-clickbait,0
rambut irene red velvet sorotan tipis rusak,clickbait,1
dirumorkan syuting mv la monsta konfirmasi comeback oktober,clickbait,1
tamara bleszynski ucapkan terima kasih mahasiswa unggahan foto,clickbait,1
melanie subono nikita mirzani sepakat puji aksi polisi tangkap pelajar anarkis demo,clickbait,1
catat  tanggal pendaftaran sayembara desain kota,clickbait,1
awkarin panutan ajak bersih bersih sampah pasca demo mahasiswa,clickbait,1
nasa tawarkan tiket gratis mars ratusan ribu indonesia memesannya,clickbait,1
heboh cuitan ridwan kamil rendahkan profesi polisi gubernur jabar pastikan hoaks,clickbait,1
foto foto park bo gum iklan busana keren wajahnya ganteng ,clickbait,1
jun kiss beberkan proses uniknya dapatkan peran yoo beom jin class of lies,clickbait,1
jennie blackpink dibilang penari kelab malam fans terima,clickbait,1
dian sastro tampar kritikan menteri yasonna sujiwo tejo puji putri reformasi,clickbait,1
mualaf deddy corbuzier terang terangan ajak coki pardede islam,clickbait,1
keanu reeves bocoran naskah the matrix 4,clickbait,1
rian ekky pradipta buka suara tudingan dmasiv bubar akibat konflik internal,clickbait,1
melody prima maaf dianggap nyinyir demo mahasiswa netter sinis,clickbait,1
wiranto demo rusuh bertujuan gagalkan pelantikan jokowi,non-clickbait,0
 cita citata pemotretan elegan bawa potongan semak isyaratkan foto prewedding ,clickbait,1
bts kenang jungkook cedera kaki konser love yourself london akui salahkan,clickbait,1
ayah maia estianty tren pesawat kilat ala barbie kumalasari,clickbait,1
sehun park min young cs serius isi laptop berdarah busted season 2,clickbait,1
atta halilintar tanggapi nama bebby fey udah pansosnya ,clickbait,1
maia cantik berhijab umroh bareng suami pakai jet pribadi syahrini diledek kejang kejang,clickbait,1
syahrini kepergok awasi foto sandra dewi mantan reino cantik singset habis lahiran,clickbait,1
diundang najwa shihab dialog terbuka mahasiswa ketua dpr gembok akun instagram ,clickbait,1
dpr aksi pelajar turun jalan salurkan hasrat tawuran,non-clickbait,0
nayeon twice seksi umbar perut countdown netizen kritik habis habisan,clickbait,1
banjir dukungan atta halilintar ogah bicara bebby fey akibat sakit gigi,clickbait,1
ruben onsu tanggapi kocak pengakuan barbie kumalasari terbang amerika 8 jam,clickbait,1
jang won young tinggalkan panggung izone konser jepang alasannya,clickbait,1
dikabarkan berkolaborasi bareng bts momen hope amerika bisnis bareng becky ,clickbait,1
demo mahasiswa kunjung surut jokowi temui perwakilan bem,non-clickbait,0
berbeda dewasa 8 mendeteksi gejala malaria anak,clickbait,1
demo surabaya cenderung kondusif diduga alasannya,clickbait,1
umbar aib media sunan kalijaga bebby fey sengaja rusak citra atta halilintar,clickbait,1
sere kalina bikin iri foto bareng nct 127 posisi kaki jaehyun bikin salfok,clickbait,1
rina nose korban bullying tanggapi komentar netizen,clickbait,1
wiranto potensi gerakan islam radikal garis keras susupi aksi demo,non-clickbait,0
suami nia ramadhani papa idaman lakukan sederhana sang putri sulung,clickbait,1
dingin woozi seventeen dipuji bak malaikat gara gara sikap lembutnya lakukan,clickbait,1
aliansi masyarakat posko puluhan mahasiswa hilang pasca demo dpr,non-clickbait,0
 natasha wilona jomblo pose kaca ramai nomor whatsapp,clickbait,1
dianggap pencitraan diremehkan awkarin pamer senyum lebar gara gara,clickbait,1
ayu ting ting syahrini gara gara unggah foto,clickbait,1
bolbbalgan4 workaholic menang show champion fans seventeen kejelasan sistem voting,clickbait,1
jin bts bahan gosip gara gara chat bosnya mendadak viral,clickbait,1
soobin txt berpose bak model pinggang ramping sorotan,clickbait,1
bebby fey atta halilintar salat check out hotel,clickbait,1
suho exo pose unyu bareng sehun pamer kaus,clickbait,1
golkar sinyalkan dukung gibran pilwalkot solo 2020,non-clickbait,0
putri ely sugigi dilamar mahasiswa dijanjikan calon mertua mobil 3 rumah,clickbait,1
promotor rilis pricelist tiket konser exo exploration jakarta harga sejutaan,clickbait,1
jokowi redam aksi mahasiswa menristekdikti datangi perguruan tinggi,non-clickbait,0
so ji sub konfirmasi comeback akting bintangi film misteri thriller confession,clickbait,1
dandanan lisa blackpink paris fashion week dipuji secantik boneka barbie,clickbait,1
kemunculan bj habibie trailer habibie  ainun 3 sukses bikin banjir air,clickbait,1
gaya tzuyu twice bak cewek bangsawan album feel special tuai decak kagum,clickbait,1
irene red velvet pose bak mahasiswi imut postingan terbaru bikin fans gemas,clickbait,1
atta halilintar bongkar pertemuan bebby fey bantah lakukan pelecehan,clickbait,1
busana transparan ala putri duyung dahyun twice  countdown tuai cibiran,clickbait,1
yuki kato ditembak dimas beck netter baper parah,clickbait,1
mualaf sikap giovanni tobing ajak anak lakukan banjir pujian,clickbait,1
ramalan nyai kidul ah terbukti nasib bebby fey tragis ,clickbait,1
bella shofie tips jaga rumah tangga harmonis disindir rebut suami,clickbait,1
bts kalahkan bos sm lee soo man tokoh tokoh berkuasa industri hiburan korea,clickbait,1
najwa shihab kritik ruu kuhp kpk respon atta halilintar nama bebby fey topik pagi,clickbait,1
sunan kalijaga tantang bebby fey lapor bukti ngamar bareng atta halilintar dianggap kuat,clickbait,1
panggilan sayang meghan markle archie manis banget ,clickbait,1
vidi aldiano nino ran coach the voice indonesia menyebalkan,clickbait,1
blackpink rose ketemu shawn mendes dandanan jennie disorot,clickbait,1
gempa ambon 68 bnpb catat 20 korban tewas ratusan luka luka,non-clickbait,0
tuai pujian episode perdana pengantin raih rating positif,clickbait,1
